,district,state,year,party,candidatevotes,totalvotes,candidate,national_poll,national_poll_prev,national_poll_delta_subtract,national_poll_delta_divide,previous_party,dem_win_margin_prev,rep_win_margin_prev,margin_signed_minus_prev,margin_signed_divide_prev,margin_unsigned_minus_prev,margin_unsigned_divide_prev,dem_win_prev,rep_win_prev,dem_win,rep_win,female_pct,age18_24_pct,age25_34_pct,median_age,unmarried_partner_pct,male_living_alone_pct,bachelors_deg_or_higher_pct,past_year_births_to_unmarried_women_pct,civilian_veteran_pct,live_same_house_past_year_pct,foreign_born_proportion_from_LatinAmerica,speak_other_language_at_home_pct,labor_force_unemployed_pct,public_transit_commuter_pct,no_health_insurance_pct,poverty_rate_pct,median_housing_value,median_household_income,food_stamp_benefits_pct,foreign_to_native_born_ratio
CA_38_2010,38,CA,2010,democrat,85459.0,116342.0,Grace F. Napolitano,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.8172717230298009,0.18272827697019908,0.6345434460596018,4.472606739257377,0.6345434460596018,4.472606739257377,1.0,0.0,1.0,0.0,51.1,11.5,14.3,32.0,1.9,5.9,15.2,43.9,3.6,88.4,74.5,72.3,7.6,5.2,26.5,17.3,324700,51381,10.1,0.6020810407649231
CA_39_2010,39,CA,2010,democrat,81590.0,128961.0,Linda T. Sanchez,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6967389974530369,0.3032610025469631,0.3934779949060738,2.297489593457173,0.3934779949060738,2.297489593457173,1.0,0.0,1.0,0.0,50.7,11.4,14.5,32.7,1.8,7.2,17.1,30.3,4.6,89.2,75.1,65.8,8.5,3.8,24.9,16.4,370900,53439,8.8,0.5239115848670999
CA_40_2010,40,CA,2010,republican,119455.0,178855.0,Edward R. Royce,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3745095923520145,0.6254904076479855,-0.250980815295971,0.598745540735425,0.250980815295971,1.6701585764993316,0.0,1.0,0.0,1.0,50.5,10.3,13.4,36.0,1.9,7.1,30.6,34.2,6.2,83.5,44.1,46.3,7.3,3.5,19.5,11.9,472600,65243,5.5,0.44484585222346357
CA_41_2010,41,CA,2010,republican,127857.0,202286.0,Jerry Lewis,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.38350985697719364,0.6164901430228064,-0.23298028604561272,0.6220859511179664,0.23298028604561272,1.6074949099925415,0.0,1.0,0.0,1.0,51.1,11.0,12.5,35.1,2.1,10.5,20.7,44.2,10.5,83.4,60.1,25.6,8.6,1.0,18.3,15.9,183000,49506,10.1,0.16968650170239855
CA_42_2010,42,CA,2010,republican,127161.0,204398.0,Gary G. Miller,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3984193716223658,0.6015806283776343,-0.20316125675526847,0.662287568495745,0.20316125675526847,1.509918119513102,0.0,1.0,0.0,1.0,50.6,9.9,11.7,37.7,1.2,7.1,39.4,24.7,5.7,87.5,33.0,39.9,6.4,1.8,12.9,6.3,514400,83029,2.3,0.363829033555677
CA_43_2010,43,CA,2010,democrat,70026.0,106916.0,Joe Baca,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6914371115979332,0.3085628884020668,0.3828742231958664,2.2408304355025663,0.3828742231958664,2.2408304355025663,1.0,0.0,1.0,0.0,49.4,11.7,14.4,29.1,1.8,7.8,11.4,34.3,4.5,80.5,88.3,57.3,11.5,2.1,27.6,23.9,194300,46728,16.4,0.4071587772793232
CA_44_2010,44,CA,2010,republican,107482.0,193266.0,Ken Calvert,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.48808834363562587,0.5119116563643742,-0.023823312728748325,0.9534620623840784,0.023823312728748325,1.048809427718137,0.0,1.0,0.0,1.0,49.7,11.7,13.1,32.9,1.8,7.9,26.0,31.7,7.2,83.2,68.7,40.0,9.8,2.0,19.3,13.3,321600,67381,6.6,0.3004126828346495
CA_45_2010,45,CA,2010,republican,106472.0,206801.0,Mary Bono Mack,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.41708992005770273,0.5829100799422973,-0.16582015988459453,0.7155304641480738,0.16582015988459453,1.3975645344333758,0.0,1.0,0.0,1.0,50.3,9.4,12.5,34.9,2.3,9.6,20.2,46.6,9.6,80.9,75.5,42.1,10.0,1.3,20.7,17.3,216300,49508,8.4,0.29380063513058946
CA_46_2010,46,CA,2010,republican,139822.0,224782.0,Dana Rohrabacher,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.43077780543121247,0.5251667677380231,-0.0943889623068106,0.8202685925589716,0.0943889623068106,1.2191128723828435,0.0,1.0,0.0,1.0,50.8,8.8,12.9,40.7,2.1,11.3,40.4,16.8,7.8,85.8,32.9,34.1,6.6,2.4,13.9,10.5,620000,71332,3.1,0.32553324942913714
CA_47_2010,47,CA,2010,democrat,50832.0,95954.0,Loretta Sanchez,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6948957793889177,0.2543371310201968,0.4405586483687209,2.7321837617714433,0.4405586483687209,2.7321837617714433,1.0,0.0,1.0,0.0,49.4,12.6,15.7,30.0,2.1,6.1,15.6,38.9,2.9,81.2,70.4,78.8,9.8,5.8,31.0,20.9,343200,51647,10.8,0.8816680703668995
CA_48_2010,48,CA,2010,republican,145481.0,242719.0,John Campbell,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.4066607926090534,0.5560637767167042,-0.14940298410765074,0.7313204161763507,0.14940298410765074,1.3673896938751124,0.0,1.0,0.0,1.0,51.4,10.0,14.0,38.1,1.7,10.8,53.9,8.7,6.1,82.2,28.1,34.0,6.0,1.4,12.2,9.5,626100,82047,1.9,0.3552886087482543
CA_49_2010,49,CA,2010,republican,119088.0,189677.0,Darrell E. Issa,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3745294386504342,0.582955914738023,-0.2084264760875888,0.6424661439771917,0.2084264760875888,1.556502252102332,0.0,1.0,0.0,1.0,49.4,12.2,13.8,32.7,2.0,8.8,22.8,23.7,11.0,80.5,69.5,34.4,8.3,1.8,20.9,14.5,289400,57399,5.1,0.23922689655923243
CA_50_2010,50,CA,2010,republican,142247.0,251081.0,Brian P. Bilbray,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.4517834017007866,0.5023955190078532,-0.05061211730706655,0.8992584221152748,0.05061211730706655,1.1120273943587389,0.0,1.0,0.0,1.0,50.1,8.8,14.0,37.7,1.9,8.8,44.1,20.3,8.8,85.7,37.0,31.8,6.2,1.8,14.5,11.7,537700,70362,2.0,0.29508961233603737
CA_51_2010,51,CA,2010,democrat,86423.0,143916.0,Bob Filner,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.727491720838955,0.24209493437998283,0.4853967864589721,3.004985307528625,0.4853967864589721,3.004985307528625,1.0,0.0,1.0,0.0,50.8,11.5,13.2,32.7,1.5,7.5,18.8,40.8,8.6,86.8,71.6,65.6,8.9,3.7,21.1,16.9,277700,50316,9.1,0.5083494135415413
CA_52_2010,52,CA,2010,republican,139460.0,221062.0,Duncan Hunter,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.38946404898680637,0.5636709242542207,-0.17420687526741435,0.6909422363803788,0.17420687526741435,1.4472989887529153,0.0,1.0,0.0,1.0,50.6,9.6,13.3,37.8,2.0,10.6,31.3,21.6,12.9,83.5,35.9,25.2,7.1,1.6,12.9,11.7,400400,67671,5.7,0.20437653507991316
CA_53_2010,53,CA,2010,democrat,104800.0,168328.0,Susan A. Davis,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6848672423601736,0.2745073065525469,0.4103599358076267,2.494896223205172,0.4103599358076267,2.494896223205172,1.0,0.0,1.0,0.0,48.1,16.7,21.0,31.5,4.0,19.8,39.9,29.2,9.0,74.4,53.8,36.8,7.0,6.3,21.4,23.8,414800,48679,5.3,0.3040565611589714
CO_01_2010,1,CO,2010,democrat,140073.0,207751.0,Diana DeGette,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.7193570253419289,0.23776152178671545,0.48159550355521347,3.025540129185537,0.48159550355521347,3.025540129185537,1.0,0.0,1.0,0.0,50.0,10.4,20.1,33.8,3.5,19.0,40.5,30.3,7.5,76.6,61.0,27.0,8.2,6.1,18.4,20.9,245800,44859,11.1,0.18684592712827303
CO_02_2010,2,CO,2010,democrat,148720.0,259034.0,Jared Polis,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6259974910269366,0.33856907226074734,0.28742841876618924,1.8489506051067406,0.28742841876618924,1.8489506051067406,1.0,0.0,1.0,0.0,50.0,11.3,14.7,34.8,2.7,12.7,42.4,17.1,7.2,82.0,53.4,18.6,6.7,4.8,15.0,11.6,276100,62146,4.7,0.12070227444628655
CO_03_2010,3,CO,2010,republican,129257.0,257999.0,Scott R. Tiptin,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6161251540653571,0.383874845934643,0.23225030813071407,1.6050156987109703,0.23225030813071407,1.6050156987109703,1.0,0.0,0.0,1.0,49.5,9.0,12.5,39.3,2.3,14.9,26.9,42.1,11.2,82.0,70.7,14.2,6.8,1.5,20.0,15.6,202900,44906,10.3,0.059124542596582924
CO_04_2010,4,CO,2010,republican,138634.0,264181.0,Cory Gardner,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5619707536557931,0.438029246344207,0.1239415073115861,1.2829525844358618,0.1239415073115861,1.2829525844358618,1.0,0.0,0.0,1.0,49.8,12.1,13.4,35.1,2.3,12.1,33.6,43.1,9.1,81.0,64.9,14.8,6.4,0.9,15.3,15.0,211400,50167,8.6,0.08673941463356395
CO_05_2010,5,CO,2010,republican,152829.0,232434.0,Doug Lamborn,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.37040132135202625,0.6003041207044589,-0.22990279935243269,0.6170227865791743,0.22990279935243269,1.620685689006857,0.0,1.0,0.0,1.0,49.4,10.2,14.1,35.7,1.8,13.0,32.9,24.7,17.3,79.3,40.4,10.7,6.4,0.9,14.8,13.2,210500,50925,8.6,0.07218271797398357
CO_06_2010,6,CO,2010,republican,217368.0,330943.0,Mike Coffman,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.39330763501291366,0.6066923649870863,-0.21338472997417268,0.6482818273496574,0.21338472997417268,1.542538997411445,0.0,1.0,0.0,1.0,50.7,6.6,11.6,38.8,1.4,9.4,48.5,17.7,10.3,86.1,24.6,11.0,5.1,2.3,8.7,4.4,294300,82062,2.5,0.08148952214317726
CO_07_2010,7,CO,2010,democrat,112667.0,210810.0,Ed Perlmutter,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.634817107443446,0.365182892556554,0.269634214886892,1.7383539053520563,0.269634214886892,1.7383539053520563,1.0,0.0,1.0,0.0,49.6,9.0,15.4,35.3,2.5,13.1,28.1,32.7,9.9,79.1,64.5,25.7,8.0,4.3,20.5,14.8,210900,50360,9.3,0.18453679496532202
CT_01_2010,1,CT,2010,democrat,130538.0,226038.0,John B. Larson,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6580558064941788,0.26005136065124496,0.3980044458429339,2.5304839968774395,0.3980044458429339,2.5304839968774395,1.0,0.0,1.0,0.0,51.8,8.6,12.5,39.9,2.7,11.8,32.9,38.9,7.6,86.7,43.2,23.6,7.6,4.3,8.7,11.1,245400,59321,13.3,0.16952654439127254
CT_02_2010,2,CT,2010,democrat,140888.0,246809.0,Joe Cortney,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.615971347290282,0.32371742286582816,0.29225392442445386,1.9028056687130646,0.29225392442445386,1.9028056687130646,1.0,0.0,1.0,0.0,50.0,10.7,10.6,40.7,2.8,11.7,32.6,30.1,11.3,86.6,32.2,11.9,6.0,1.9,7.0,7.5,269900,68952,7.0,0.08053651443663017
CT_03_2010,3,CT,2010,democrat,134544.0,220661.0,Rosa L. DeLauro,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6885777891366925,0.1970050577062764,0.49157273143041613,3.495228991345612,0.49157273143041613,3.495228991345612,1.0,0.0,1.0,0.0,52.0,9.7,13.2,39.5,2.5,13.4,31.8,33.7,7.7,87.0,38.9,19.8,7.9,4.6,9.2,11.5,274600,57676,11.4,0.13643173120414717
CT_04_2010,4,CT,2010,democrat,110746.0,217391.0,James A. Himes,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.4836677721066404,0.47560043526698964,0.008067336839650774,1.0169624252659104,0.008067336839650774,1.0169624252659104,1.0,0.0,1.0,0.0,51.2,7.6,11.5,39.6,1.5,11.2,46.7,27.7,5.8,88.8,49.3,28.1,7.0,9.8,11.3,9.8,511400,77074,8.4,0.2570759864504464
CT_05_2010,5,CT,2010,democrat,118231.0,227303.0,Christopher S. Murphy,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5325434402640613,0.3895961434891643,0.14294729677489698,1.366911477856743,0.14294729677489698,1.366911477856743,1.0,0.0,1.0,0.0,51.9,9.1,11.1,40.3,2.3,11.6,34.0,30.7,8.3,88.7,38.7,23.1,7.1,2.2,9.2,10.6,281700,60460,10.5,0.1607297987682462
DE_01_2010,1,DE,2010,democrat,173543.0,305636.0,John C. Carney,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.37989710914576724,0.6107996482097874,-0.23090253906402014,0.6219668106542302,0.23090253906402014,1.6078028326754716,0.0,1.0,1.0,0.0,51.5,10.3,12.3,38.8,2.2,10.8,27.8,42.5,10.6,85.9,47.2,12.0,5.9,3.0,9.7,11.8,243600,55847,11.3,0.08680748060456504
FL_01_2010,1,FL,2010,republican,170821.0,213526.0,Jeff Miller,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.2981596832409855,0.7018403167590145,-0.40368063351802896,0.42482552814554586,0.40368063351802896,2.353907507312975,0.0,1.0,0.0,1.0,49.5,11.3,12.9,38.3,2.4,13.0,22.8,46.2,17.9,80.5,36.0,7.5,8.7,0.5,17.2,16.4,151700,45140,13.0,0.0569570166734643
FL_02_2010,2,FL,2010,republican,136371.0,254438.0,Steve Southerland,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6187911532764215,0.38075503686134826,0.23803611641507327,1.6251686606098765,0.23803611641507327,1.6251686606098765,1.0,0.0,0.0,1.0,49.8,14.5,12.3,37.1,2.1,13.4,25.9,41.4,12.5,79.5,42.8,7.1,6.8,0.6,16.2,20.5,156500,41929,12.7,0.0540712395800734
FL_03_2010,3,FL,2010,democrat,94744.0,150301.0,Corrine Brown,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,1.0,1e-10,0.9999999999,10000000000.0,0.9999999999,10000000000.0,1.0,0.0,1.0,0.0,50.9,11.8,13.9,34.7,2.2,14.6,14.4,47.9,9.7,78.0,73.6,16.0,10.3,3.1,22.6,27.8,109500,31968,23.7,0.12355803381162096
FL_04_2010,4,FL,2010,republican,178238.0,230845.0,Ander Crenshaw,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3474531361918461,0.652546863808154,-0.3050937276163079,0.5324569857928179,0.3050937276163079,1.878085980055309,0.0,1.0,0.0,1.0,50.7,9.6,14.6,37.6,2.4,11.9,26.5,33.4,14.9,81.2,33.4,12.1,6.5,0.9,16.1,12.7,173800,50337,9.2,0.08972904372847058
FL_05_2010,5,FL,2010,republican,208815.0,309673.0,"Richard B. ""Rich"" Nugent",-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3884538041472954,0.6115461958527046,-0.22309239170540923,0.6351994449179067,0.22309239170540923,1.574308680526697,0.0,1.0,0.0,1.0,51.1,6.5,9.5,47.2,2.4,9.7,20.6,44.8,15.6,85.7,47.0,11.2,7.3,0.6,16.1,14.1,145200,42473,12.3,0.0776130131455335
FL_06_2010,6,FL,2010,republican,179349.0,250981.0,Cliff Stearns,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.39112484898268335,0.6088751510173167,-0.21775030203463336,0.6423728219638899,0.21775030203463336,1.556728376120828,0.0,1.0,0.0,1.0,51.8,12.0,11.9,39.3,2.3,10.8,24.3,39.6,14.3,81.8,49.5,11.3,8.0,1.6,16.4,17.9,151800,43971,11.5,0.08590830377062991
FL_07_2010,7,FL,2010,republican,185470.0,268676.0,John L. Mica,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3799663907452476,0.6200336092547525,-0.2400672185095049,0.6128157975209554,0.2400672185095049,1.6318117190276982,0.0,1.0,0.0,1.0,51.6,9.5,10.5,42.0,2.4,12.1,29.5,33.6,12.7,85.2,43.8,14.2,7.0,0.6,18.8,15.7,178100,48341,10.4,0.10179860844645632
FL_08_2010,8,FL,2010,republican,123586.0,220244.0,Daniel Webster,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5201056736393617,0.4798943263606384,0.040211347278723275,1.0837920872781992,0.040211347278723275,1.0837920872781992,1.0,0.0,0.0,1.0,49.8,11.6,14.4,36.8,2.6,12.5,28.7,36.3,9.2,80.8,64.5,30.5,8.3,1.7,22.5,14.9,168100,45221,10.7,0.19312694763285193
FL_09_2010,9,FL,2010,republican,165433.0,231591.0,Gus M. Bilirakis,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.36266928451279934,0.621712622496254,-0.2590433379834547,0.5833391045795994,0.2590433379834547,1.7142687540563213,0.0,1.0,0.0,1.0,52.0,8.1,10.5,42.0,2.2,11.8,29.0,17.9,12.2,85.8,52.4,18.0,7.0,1.2,16.7,13.8,167500,46928,10.5,0.13553362140671496
FL_10_2010,10,FL,2010,republican,137943.0,209256.0,C. W. Bill Young,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.39316778434366906,0.606802337162207,-0.21363455281853794,0.6479338662114771,0.21363455281853794,1.5433673900194207,0.0,1.0,0.0,1.0,51.4,6.9,11.5,46.6,3.3,15.9,27.7,51.3,13.5,84.2,28.4,12.8,7.2,1.2,17.9,12.8,152800,44062,9.9,0.13532304896596678
FL_11_2010,11,FL,2010,democrat,91328.0,153145.0,Kathy Castor,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.7165581420692715,0.28344185793072846,0.43311628413854303,2.5280604188122213,0.43311628413854303,2.5280604188122213,1.0,0.0,1.0,0.0,51.5,11.2,15.3,35.6,3.0,16.8,25.2,52.0,9.7,80.5,74.3,28.5,10.6,3.2,22.5,22.3,146700,37724,19.3,0.20985040547566342
FL_12_2010,12,FL,2010,republican,102704.0,213330.0,Dennis A. Ross,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.4253735730885033,0.5746264269114967,-0.14925285382299336,0.7402610690475934,0.14925285382299336,1.3508747681227948,0.0,1.0,0.0,1.0,50.7,9.9,12.1,38.3,2.5,11.4,19.7,38.6,11.3,83.9,68.4,23.5,8.1,0.8,20.4,16.7,129500,42150,13.3,0.13770050022230593
FL_13_2010,13,FL,2010,republican,183811.0,266934.0,Vern Buchanan,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3749144012434918,0.5553919064337656,-0.18047750519027378,0.6750447691088257,0.18047750519027378,1.4813832293229539,0.0,1.0,0.0,1.0,51.3,7.1,8.9,49.1,2.1,11.8,26.4,49.9,13.7,84.4,57.3,15.8,7.3,4.1,18.7,14.5,171200,45514,9.0,0.14242282191793132
FL_14_2010,14,FL,2010,republican,188341.0,274691.0,Connie Mack,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.2476640089337931,0.5943565737209936,-0.3466925647872005,0.41669263853394006,0.3466925647872005,2.399850411368736,0.0,1.0,0.0,1.0,50.9,6.9,9.9,48.1,2.3,11.9,26.9,45.5,13.5,80.5,63.9,20.5,8.1,1.3,20.4,15.6,177900,46905,8.8,0.18703011693633467
FL_15_2010,15,FL,2010,republican,157079.0,242674.0,Bill Posey,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.41990377786559296,0.5309930886973535,-0.11108931083176055,0.7907895353133733,0.11108931083176055,1.2645589696678536,0.0,1.0,0.0,1.0,51.7,8.2,10.5,43.3,2.4,11.0,23.9,26.9,13.9,84.0,62.5,22.2,8.0,0.9,19.3,14.4,151500,45613,11.0,0.15162180882504384
FL_16_2010,16,FL,2010,republican,162285.0,242763.0,Thomas J. Rooney,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.399067135866593,0.600932864133407,-0.20186572826681398,0.664079400020965,0.20186572826681398,1.5058440300488616,0.0,1.0,0.0,1.0,51.2,7.3,8.9,46.2,2.4,12.1,23.1,35.2,14.5,85.8,69.5,18.4,8.1,1.3,18.9,14.3,151200,43420,9.7,0.14076906777234358
FL_17_2010,17,FL,2010,democrat,106361.0,123370.0,Frederica S. Wilson,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,1.0,1e-10,0.9999999999,10000000000.0,0.9999999999,10000000000.0,1.0,0.0,1.0,0.0,53.4,11.3,14.6,34.9,2.0,11.4,16.7,69.1,3.8,83.9,90.6,47.5,11.4,7.5,33.6,25.5,147000,35017,22.2,0.5941937989187445
FL_18_2010,18,FL,2010,republican,102360.0,148595.0,Ileana Ros-Lehtinen,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.4213030219474956,0.5786969780525044,-0.15739395610500884,0.7280200829202729,0.15739395610500884,1.373588481225335,0.0,1.0,0.0,1.0,50.4,9.1,14.6,40.1,2.7,16.8,30.3,32.6,3.8,82.8,91.9,71.6,7.1,6.4,30.6,20.5,271000,37823,20.2,1.1350598926309583
FL_19_2010,19,FL,2010,democrat,132098.0,211059.0,Theodore E. Deutch,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.661572494739181,0.2723764524435034,0.3891960422956776,2.4288901951845676,0.3891960422956776,2.4288901951845676,1.0,0.0,1.0,0.0,53.1,7.7,11.0,44.9,2.2,11.0,30.2,46.0,10.4,85.3,70.9,33.9,8.3,1.7,20.8,11.7,161700,46919,6.9,0.35855041426443496
FL_20_2010,20,FL,2010,democrat,100787.0,167570.0,Debbie Wasserman Schultz,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.7747623176559116,0.2252033048254577,0.5495590128304539,3.44027952101496,0.5495590128304539,3.44027952101496,1.0,0.0,1.0,0.0,51.7,7.7,12.4,40.7,2.8,13.8,35.8,35.6,6.8,82.4,74.0,41.4,8.0,2.3,20.7,12.3,200600,50905,6.8,0.5152189789098635
FL_21_2010,21,FL,2010,republican,1.0,1.0,Mario Diaz-Balart,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.4209922279136885,0.5790077720863115,-0.15801554417262298,0.7270925334849082,0.15801554417262298,1.3753407633098138,0.0,1.0,0.0,1.0,53.5,9.5,12.8,39.3,2.0,7.7,26.0,34.9,2.9,89.4,94.4,79.8,7.7,2.6,31.0,15.9,220100,45943,19.9,1.3870109685458802
FL_22_2010,22,FL,2010,republican,118890.0,218694.0,Allen West,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5467910503281568,0.4531895416802792,0.09360150864787758,1.2065394278535946,0.09360150864787758,1.2065394278535946,1.0,0.0,0.0,1.0,50.1,7.3,11.0,45.6,2.7,15.8,37.8,27.2,10.3,83.8,62.7,25.3,7.0,1.5,17.2,10.4,256200,58319,4.9,0.25470224478124104
FL_23_2010,23,FL,2010,democrat,100066.0,126870.0,Alcee L. Hastings,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.8218262912137552,0.177983509742946,0.6438427814708092,4.617429403435655,0.6438427814708092,4.617429403435655,1.0,0.0,1.0,0.0,50.3,10.3,14.3,35.1,2.9,14.1,16.3,55.3,5.8,82.3,91.7,34.3,11.6,4.2,33.6,27.7,123500,34942,19.2,0.4659871124473428
FL_24_2010,24,FL,2010,republican,146129.0,245031.0,"Sandra ""Sandy"" Adams",-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.572011803882286,0.4111405907355768,0.1608712131467092,1.3912802986902668,0.1608712131467092,1.3912802986902668,1.0,0.0,0.0,1.0,50.9,10.7,12.6,39.3,2.1,11.2,29.4,30.3,11.7,84.8,52.5,19.5,6.8,0.6,16.3,12.2,170500,51960,8.7,0.12224723486208955
FL_25_2010,25,FL,2010,republican,74859.0,143553.0,David Rivera,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.4694561653108293,0.5305438346891708,-0.06108766937834148,0.8848583936252301,0.06108766937834148,1.1301243308582283,0.0,1.0,0.0,1.0,49.1,9.8,12.8,36.7,1.8,7.8,23.3,31.9,4.3,86.9,95.3,71.5,7.3,2.8,31.8,18.0,204100,49326,18.4,0.8789231674062985
GA_01_2010,1,GA,2010,republican,117270.0,163719.0,Jack Kingston,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3346675543648279,0.6653324456351721,-0.3306648912703442,0.5030080173609018,0.3306648912703442,1.988039883035329,0.0,1.0,0.0,1.0,50.4,11.4,13.5,35.1,2.0,11.1,19.8,35.6,12.5,83.4,58.2,7.5,6.2,0.3,21.4,20.4,127300,40999,16.2,0.05056104197435857
